model_id,language,weat_category_id,prompt_idx,layer_idx,entity1,entity2,attribute,attention_entity1,attention_entity2,prob_entity1,prob_entity2,bias_ratio,comments
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,11,aster,ant,freedom,0.0101470947265625,0.0018892288208007812,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt1_layer11
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,12,aster,ant,freedom,0.041656494140625,0.003692626953125,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt1_layer12
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,13,aster,ant,freedom,0.021697998046875,0.00406646728515625,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt1_layer13
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,14,aster,ant,freedom,0.033111572265625,0.006710052490234375,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt1_layer14
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,15,aster,ant,freedom,0.05145263671875,0.005413055419921875,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt1_layer15
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,0,aster,ant,health,0.007293701171875,0.004512786865234375,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt2_layer0
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,1,aster,ant,health,0.0042724609375,0.0013141632080078125,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt2_layer1
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,2,aster,ant,health,0.003200531005859375,0.0021209716796875,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt2_layer2
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,3,aster,ant,health,0.00539398193359375,0.0015554428100585938,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt2_layer3
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,4,aster,ant,health,0.006801605224609375,0.0028018951416015625,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt2_layer4
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,5,aster,ant,health,0.0037746429443359375,0.003284454345703125,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt2_layer5
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,6,aster,ant,health,0.007404327392578125,0.00321197509765625,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt2_layer6
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,7,aster,ant,health,0.007213592529296875,0.004055023193359375,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt2_layer7
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,8,aster,ant,health,0.005825042724609375,0.0038661956787109375,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt2_layer8
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,9,aster,ant,health,0.003192901611328125,0.0010395050048828125,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt2_layer9
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,10,aster,ant,health,0.0083770751953125,0.0034465789794921875,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt2_layer10
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,11,aster,ant,health,0.00937652587890625,0.0017824172973632812,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt2_layer11
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,12,aster,ant,health,0.041778564453125,0.003604888916015625,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt2_layer12
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,13,aster,ant,health,0.0208282470703125,0.00403594970703125,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt2_layer13
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,14,aster,ant,health,0.03265380859375,0.006916046142578125,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt2_layer14
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,15,aster,ant,health,0.048614501953125,0.0052337646484375,7.909579124998345e-08,3.0339184377226047e-05,383.5752054282964,ATLAS_finetuned_en_WEAT1_prompt2_layer15
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,0,clover,caterpillar,caress,0.003597259521484375,0.006282806396484375,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt3_layer0
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,1,clover,caterpillar,caress,0.0023708343505859375,0.0029392242431640625,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt3_layer1
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,2,clover,caterpillar,caress,0.0009975433349609375,0.0012636184692382812,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt3_layer2
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,3,clover,caterpillar,caress,0.001209259033203125,0.0020427703857421875,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt3_layer3
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,4,clover,caterpillar,caress,0.0012044906616210938,0.0017728805541992188,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt3_layer4
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,5,clover,caterpillar,caress,0.0012416839599609375,0.0012044906616210938,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt3_layer5
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,6,clover,caterpillar,caress,0.0018367767333984375,0.002574920654296875,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt3_layer6
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,7,clover,caterpillar,caress,0.003337860107421875,0.00449371337890625,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt3_layer7
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,8,clover,caterpillar,caress,0.0038700103759765625,0.00489044189453125,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt3_layer8
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,9,clover,caterpillar,caress,0.0020771026611328125,0.0020275115966796875,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt3_layer9
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,10,clover,caterpillar,caress,0.00482177734375,0.001682281494140625,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt3_layer10
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,11,clover,caterpillar,caress,0.0020847320556640625,0.00101470947265625,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt3_layer11
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,12,clover,caterpillar,caress,0.009246826171875,0.004299163818359375,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt3_layer12
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,13,clover,caterpillar,caress,0.005779266357421875,0.005115509033203125,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt3_layer13
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,14,clover,caterpillar,caress,0.0118408203125,0.006072998046875,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt3_layer14
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,3,15,clover,caterpillar,caress,0.01348876953125,0.00934600830078125,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt3_layer15
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,4,0,clover,caterpillar,freedom,0.003787994384765625,0.00634002685546875,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt4_layer0
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,4,1,clover,caterpillar,freedom,0.00244140625,0.00310516357421875,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt4_layer1
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,4,2,clover,caterpillar,freedom,0.0010013580322265625,0.0014162063598632812,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt4_layer2
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,4,3,clover,caterpillar,freedom,0.0013866424560546875,0.0020427703857421875,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt4_layer3
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,4,4,clover,caterpillar,freedom,0.0011377334594726562,0.0018978118896484375,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt4_layer4
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,4,5,clover,caterpillar,freedom,0.0012960433959960938,0.0013647079467773438,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt4_layer5
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,4,6,clover,caterpillar,freedom,0.0021266937255859375,0.0031414031982421875,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt4_layer6
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,4,7,clover,caterpillar,freedom,0.0033512115478515625,0.005306243896484375,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt4_layer7
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,4,8,clover,caterpillar,freedom,0.004848480224609375,0.00621795654296875,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt4_layer8
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,4,9,clover,caterpillar,freedom,0.0019893646240234375,0.0018825531005859375,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt4_layer9
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,4,10,clover,caterpillar,freedom,0.004985809326171875,0.002079010009765625,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt4_layer10
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,4,11,clover,caterpillar,freedom,0.00249481201171875,0.001590728759765625,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt4_layer11
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,4,12,clover,caterpillar,freedom,0.00969696044921875,0.00661468505859375,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt4_layer12
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,4,13,clover,caterpillar,freedom,0.006847381591796875,0.00688934326171875,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt4_layer13
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,4,14,clover,caterpillar,freedom,0.0121917724609375,0.00838470458984375,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt4_layer14
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,4,15,clover,caterpillar,freedom,0.01323699951171875,0.012359619140625,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt4_layer15
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,5,0,clover,caterpillar,health,0.0037975311279296875,0.00634765625,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt5_layer0
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,5,1,clover,caterpillar,health,0.0023899078369140625,0.0029773712158203125,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt5_layer1
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,5,2,clover,caterpillar,health,0.001026153564453125,0.0013933181762695312,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt5_layer2
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,5,3,clover,caterpillar,health,0.0015592575073242188,0.00217437744140625,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt5_layer3
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,5,4,clover,caterpillar,health,0.0012197494506835938,0.0021114349365234375,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt5_layer4
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,5,5,clover,caterpillar,health,0.0013017654418945312,0.0015087127685546875,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt5_layer5
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,5,6,clover,caterpillar,health,0.00240325927734375,0.00335693359375,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt5_layer6
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,5,7,clover,caterpillar,health,0.0030117034912109375,0.00473785400390625,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt5_layer7
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,5,8,clover,caterpillar,health,0.004302978515625,0.006305694580078125,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt5_layer8
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,5,9,clover,caterpillar,health,0.0020771026611328125,0.00217437744140625,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt5_layer9
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,5,10,clover,caterpillar,health,0.00560760498046875,0.002811431884765625,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt5_layer10
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,5,11,clover,caterpillar,health,0.0024852752685546875,0.001644134521484375,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt5_layer11
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,5,12,clover,caterpillar,health,0.01157379150390625,0.007396697998046875,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt5_layer12
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,5,13,clover,caterpillar,health,0.006305694580078125,0.0067596435546875,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt5_layer13
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,5,14,clover,caterpillar,health,0.01238250732421875,0.00812530517578125,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt5_layer14
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,5,15,clover,caterpillar,health,0.01383209228515625,0.01192474365234375,4.38934399937807e-09,2.1274338735111087e-08,4.8468150908485335,ATLAS_finetuned_en_WEAT1_prompt5_layer15
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,6,0,hyacinth,flea,caress,0.0042724609375,0.00812530517578125,3.6676499348686775e-06,5.070308617405317e-08,72.3358322268273,ATLAS_finetuned_en_WEAT1_prompt6_layer0
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,6,1,hyacinth,flea,caress,0.0025539398193359375,0.004085540771484375,3.6676499348686775e-06,5.070308617405317e-08,72.3358322268273,ATLAS_finetuned_en_WEAT1_prompt6_layer1
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,6,2,hyacinth,flea,caress,0.0016107559204101562,0.002620697021484375,3.6676499348686775e-06,5.070308617405317e-08,72.3358322268273,ATLAS_finetuned_en_WEAT1_prompt6_layer2
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,6,3,hyacinth,flea,caress,0.001522064208984375,0.00336456298828125,3.6676499348686775e-06,5.070308617405317e-08,72.3358322268273,ATLAS_finetuned_en_WEAT1_prompt6_layer3
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,6,4,hyacinth,flea,caress,0.0015926361083984375,0.0030612945556640625,3.6676499348686775e-06,5.070308617405317e-08,72.3358322268273,ATLAS_finetuned_en_WEAT1_prompt6_layer4
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,6,5,hyacinth,flea,caress,0.0015106201171875,0.00196075439453125,3.6676499348686775e-06,5.070308617405317e-08,72.3358322268273,ATLAS_finetuned_en_WEAT1_prompt6_layer5
